LOCATION,CountryName,INDICATOR,SUBJECT,MEASURE,CountryYear,TIME,,PKT,Flag Codes,GDP,RoadNetwork,Area ,Population,Urbanization,HDI,A4,A9,A14,A19,A24,A29,A34,A39,A44,A49,A54,A59,A64,A69,A70,CountryArea,OilPricesGlobal
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2010,2010,,2266,,19490936349,129.1,,1331475,68.094,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2011,2011,,2260,,23170239901,129.3,,1327439,67.9828,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2012,2012,,2490,,23043864510,,,1322696,67.8716,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2013,2013,,2619,,25137153149,,,1317997,67.7604,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2014,2014,,2569,,26224622451,,,1314545,67.6492,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2015,2015,,3315,,22566956982,,,1315407,67.538,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
EST,Estonia,PASSTRANSP,ROAD,MLN_PKM,EST2016,2016,,2995,,23337907619,,,1315790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1970,1970,,3284,,NA,,,#REF!,60.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1971,1971,,3330,,NA,,,#REF!,61.4018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1972,1972,,3393,,NA,,,#REF!,62.0906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1973,1973,,3404,,NA,,,#REF!,62.7794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1974,1974,,3627,,NA,,,#REF!,63.4682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1975,1975,,3733,,NA,,,#REF!,64.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1976,1976,,3878,,NA,,,#REF!,64.7446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1977,1977,,4102,,NA,,,#REF!,65.3322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1978,1978,,4256,,NA,,,#REF!,65.9198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1979,1979,,4458,,NA,,,#REF!,66.5074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1980,1980,,4548,,NA,,,#REF!,67.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1981,1981,,4662,,NA,,,#REF!,67.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1982,1982,,4827,,NA,,,#REF!,67.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1983,1983,,5000,,NA,,,#REF!,67.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1984,1984,,5133,,NA,,,#REF!,68.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1985,1985,,5266,,NA,,,#REF!,68.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1986,1986,,5437,,NA,,,#REF!,68.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1987,1987,,5707,,NA,,,#REF!,68.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1988,1988,,5821,,NA,,,#REF!,68.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1989,1989,,5877,,NA,,,#REF!,69.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1990,1990,,5862,,NA,,,#REF!,69.25,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1991,1991,,5331,,NA,,,#REF!,69.15,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1992,1992,,2583,,NA,,,#REF!,69.05,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1993,1993,,1722,,NA,,,#REF!,68.95,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1994,1994,,1795,,NA,,,#REF!,68.85,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1995,1995,,1835,,5788368511,,,#REF!,68.75,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1996,1996,,1606,,5970044666,,,#REF!,68.6134,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1997,1997,,1720,,6525676264,,,#REF!,68.4768,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1998,1998,,1903,,7174985107,,,#REF!,68.3402,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA1999,1999,,2368,,7533187605,,,#REF!,68.2036,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2000,2000,,2348,,7937758980,101.3,,#REF!,68.067,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2001,2001,,2305,,8350252966,104.5,,#REF!,68.0536,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2002,2002,,2361,,9546441564,104.5,,#REF!,68.0402,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2003,2003,,2550,,11748433157,102.9,,#REF!,68.0268,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2004,2004,,2655,,14373269156,102.3,,#REF!,68.0134,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2005,2005,,2891,,16922504045,102.7,,#REF!,68,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2006,2006,,2800,,21447021570,102.5,,#REF!,67.9384,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2007,2007,,2644,,30901399261,102.8,,#REF!,67.8768,0.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2008,2008,,2517,,35596016664,102.6,,#REF!,67.8152,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2009,2009,,2143,,26169854045,107.8,,#REF!,67.7536,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2010,2010,,2311,,23757368290,107.6,,#REF!,67.692,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2011,2011,,2412,,28223552825,107.8,,#REF!,67.63,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2012,2012,,2358,,28119996053,,,#REF!,67.568,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2013,2013,,2325,,30254677297,,,#REF!,67.506,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2014,2014,,2345,,31335013752,,,#REF!,67.444,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2015,2015,,2232,,26972863394,,,#REF!,67.382,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
LVA,Latvia,PASSTRANSP,ROAD,MLN_PKM,LVA2016,2016,,2190,,27571513793,,,#REF!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1970,1970,,7858,,NA,,,#REF!,40.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1971,1971,,8992,,NA,,,#REF!,40.8214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1972,1972,,10231,,NA,,,#REF!,41.3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1973,1973,,11866,,NA,,,#REF!,41.8262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1974,1974,,13739,,NA,,,#REF!,42.3286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1975,1975,,18915,,NA,,,#REF!,42.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1976,1976,,18668,,NA,,,#REF!,43.4788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1977,1977,,20090,,NA,,,#REF!,44.1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1978,1978,,21918,,NA,,,#REF!,44.7744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1979,1979,,23245,,NA,,,#REF!,45.4222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1980,1980,,24016,,NA,,,#REF!,46.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1981,1981,,24652,,NA,,,#REF!,46.7842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1982,1982,,24164,,NA,,,#REF!,47.4984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1983,1983,,21493,,NA,,,#REF!,48.2126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1984,1984,,22537,,NA,,,#REF!,48.9268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1985,1985,,21685,,NA,,,#REF!,49.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1986,1986,,22263,,NA,,,#REF!,50.3562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1987,1987,,22438,,38413636364,,,#REF!,51.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1988,1988,,22989,,40809523810,,,#REF!,51.7866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1989,1989,,23077,,42105263158,,,#REF!,52.5018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1990,1990,,24007,,38995454545,64.2,,#REF!,53.217,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1991,1991,,20835,,28998684211,64.2,,#REF!,53.3274,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1992,1992,,25649,,25121666667,64.2,,#REF!,53.4378,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1993,1993,,20512,,26362894737,64.2,,#REF!,53.5482,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1994,1994,,14058,,30074440483,64.2,,#REF!,53.6586,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1995,1995,,12343,,37662075750,64.3,,#REF!,53.769,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1996,1996,,12842,,37182938696,81,,#REF!,53.616,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1997,1997,,13531,,35838588170,81,,#REF!,53.463,0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1998,1998,,8962,,41976002704,81.1,,#REF!,53.31,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU1999,1999,,8323,,36183003978,81.1,,#REF!,53.157,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2000,2000,,7700,,37438527800,42.4,,#REF!,53.004,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2001,2001,,7073,,40716836998,42.5,,#REF!,53.038,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2002,2002,,6987,,46174557556,42.7,,#REF!,53.072,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2003,2003,,9455,,59867801205,43,,#REF!,53.106,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2004,2004,,9438,,76216441462,43.8,,#REF!,53.14,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2005,2005,,11812,,99697566668,44.3,,#REF!,53.174,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2006,2006,,11735,,1.24E+11,44.5,,#REF!,53.305,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2007,2007,,12156,,1.76E+11,44.9,,#REF!,53.436,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2008,2008,,13881,B,2.14E+11,45.3,,#REF!,53.567,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2009,2009,,12805,,1.73E+11,45.4,,#REF!,53.698,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2010,2010,,11955,,1.67E+11,45.9,,#REF!,53.829,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2011,2011,,11773,,1.84E+11,46.8,,#REF!,53.976,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2012,2012,,12584,,1.72E+11,,,#REF!,54.123,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2013,2013,,12923,,1.92E+11,,,#REF!,54.27,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2014,2014,,14061,,1.99E+11,,,#REF!,54.417,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2015,2015,,17471,,1.78E+11,,,#REF!,54.564,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
ROU,Romania,PASSTRANSP,ROAD,MLN_PKM,ROU2016,2016,,18744,,1.88E+11,,,#REF!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1970,1970,,1223,,NA,,,3760527,27.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1971,1971,,1478,,NA,,,3805285,28.0184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1972,1972,,1636,,NA,,,3851151,28.8358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1973,1973,,1847,,NA,,,3897255,29.6532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1974,1974,,2601,,NA,,,3942223,30.4706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1975,1975,,2983,,NA,,,3985103,31.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1976,1976,,3323,,NA,,,4025265,32.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1977,1977,,3850,,NA,,,4063191,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1978,1978,,3818,,NA,,,4100350,33.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1979,1979,,3973,,NA,,,4138819,34.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1980,1980,,4055,,NA,,,4179855,35.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1981,1981,,3908,,NA,,,4222511,35.9522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1982,1982,,2506,,NA,,,4265310,36.3614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1983,1983,,2474,,NA,,,4308106,36.7706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1984,1984,,3083,,NA,,,4350746,37.1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1985,1985,,3104,,NA,,,4392130,37.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1986,1986,,3156,,NA,,,4435504,37.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
BIH,Bosnia and Herzegovina,PASSTRANSP,ROAD,MLN_PKM,BIH1987,1987,,2717,,NA,,,4478519,38.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A
